sensor_0_mean,sensor_0_std,sensor_0_min,sensor_0_max,sensor_0_q25,sensor_0_q50,sensor_0_q75,sensor_1_mean,sensor_1_std,sensor_1_min,sensor_1_max,sensor_1_q25,sensor_1_q50,sensor_1_q75,sensor_2_mean,sensor_2_std,sensor_2_min,sensor_2_max,sensor_2_q25,sensor_2_q50,sensor_2_q75,sensor_3_mean,sensor_3_std,sensor_3_min,sensor_3_max,sensor_3_q25,sensor_3_q50,sensor_3_q75,sensor_4_mean,sensor_4_std,sensor_4_min,sensor_4_max,sensor_4_q25,sensor_4_q50,sensor_4_q75,sensor_5_mean,sensor_5_std,sensor_5_min,sensor_5_max,sensor_5_q25,sensor_5_q50,sensor_5_q75,sensor_6_mean,sensor_6_std,sensor_6_min,sensor_6_max,sensor_6_q25,sensor_6_q50,sensor_6_q75,sensor_7_mean,sensor_7_std,sensor_7_min,sensor_7_max,sensor_7_q25,sensor_7_q50,sensor_7_q75,sensor_8_mean,sensor_8_std,sensor_8_min,sensor_8_max,sensor_8_q25,sensor_8_q50,sensor_8_q75,sensor_9_mean,sensor_9_std,sensor_9_min,sensor_9_max,sensor_9_q25,sensor_9_q50,sensor_9_q75,label
-2.257695705,695.4751216,-5034,4824,-319,0,310,-3.853352444,893.4454518,-8596,8523,-403,0,393,6.893651772,622.0055457,-5221,5137,-275,0,287,2.682571957,646.1723357,-3705,4170,-374,0,371,-0.793920101,416.6943201,-4165,4591,-171,0,169,-18.84026933,1040.622545,-4960,5093,-688,0,657,0.767787204,61.92760835,-827,747,-39,0,40,-1.233712771,86.78847345,-428,413,-59,0,57,-0.860468992,699.1242181,-4919,5153,-317,0,317,1.761687305,1467.900067,-10538,12261,-560,0,550,6482513
4.922884619,375.1951593,-2538,2604,-224,0,230,-1.609506508,552.1369614,-4937,6773,-283,0,282,0,0,0,0,0,0,0,-0.900634989,341.5545419,-1970,2013,-216,0,214,0.356227396,206.285497,-1462,1649,-117,0,118,-8.186230229,590.7049316,-6484,5019,-378,0,360,1.539307678,467.2650107,-5100,4576,-275,0,278,2.869218846,565.0275519,-3144,3312,-369,0,376,1.68380527,371.9809917,-2733,1999,-231,0,239,2.283278612,756.8518061,-3955,4313,-477,0,482,36304743
-0.042765954,281.4511214,-2283,2030,-147,0,146,0,0,0,0,0,0,0,-1.060432326,244.9245943,-2048,1604,-134,0,128,-2.83458609,312.6223397,-2553,2989,-158,0,155,0.000666656,189.5982019,-2081,2260,-96,0,94,1.048682522,324.4493102,-1300,1151,-220,0,219,-0.682838619,242.0542,-1359,1235,-148,0,153,0,0,0,0,0,0,0,0.797220046,313.5237332,-3071,2104,-146,0,148,-1.859269012,576.0681832,-4722,4143,-303,0,295,43789329
2.027016216,371.6126494,-2764,2595,-234,0,235,0,0,0,0,0,0,0,-3.757254046,261.530151,-1244,1369,-174,0,168,1.526507892,287.9261837,-2527,1966,-173,0,178,-0.409293178,178.7705108,-1852,1798,-107,0,107,6.505391577,535.1109527,-2065,2009,-356,0,365,0.547507542,337.9238322,-1491,1402,-219,0,219,0,0,0,0,0,0,0,1.173263779,263.8422327,-1583,2100,-161,0,161,-2.779070349,577.0697445,-2846,2590,-366,0,362,9467669
2.321877969,326.6193868,-1210,1464,-217,0,215,-2.132481125,478.5897745,-2947,3572,-312,0,316,-2.730504492,302.2868285,-1180,1220,-204,0,201,-2.199996667,328.3322776,-1436,1333,-219,0,216,1.641222646,217.1860206,-979,1080,-144,0,145,-0.285161914,731.0969993,-2652,2563,-498,0,490,-9.440959317,395.2346121,-1522,1437,-275,0,261,-6.825202913,474.911973,-1781,1609,-334,0,306,0.098948351,306.1211876,-1175,1169,-207,0,209,-5.580840319,750.400553,-3097,2874,-505,0,489,3304574
2.606789887,343.1631415,-1325,1369,-230,0,234,0,0,0,0,0,0,0,0.771687139,322.5527644,-1326,1182,-215,0,216,2.847085882,461.4189004,-2002,1847,-305,0,311,1.443509275,286.0235051,-1293,1243,-186,0,188,-13.82835286,396.8913969,-7055,4013,-273,0,250,-0.827236213,288.3113512,-1092,941,-195,0,198,-3.648939184,457.5417245,-2087,1993,-308,0,308,2.704704922,434.574905,-1832,1923,-292,0,296,-0.422409627,758.8664666,-3336,3342,-506,0,502,19959911
1.009533174,101.9984734,-502,503,-63,0,65,-0.081748638,458.4698753,-7397,8214,-188,0,191,-0.133831103,96.26666731,-654,653,-62,0,62,0.545857569,125.9444896,-1445,1527,-71,0,72,-0.222879619,128.176791,-2281,2563,-36,0,35,-1.158097365,198.3671659,-1204,1130,-131,0,131,-1.937717705,128.5132935,-493,550,-87,0,85,-0.531324478,215.5332942,-3606,4342,-133,0,129,-0.231562807,125.6311636,-1026,957,-73,0,73,-1.506308228,230.6248332,-2170,2072,-128,0,124,22494037
-2.401876635,465.0125298,-2340,2642,-305,0,299,-3.551124148,694.3412998,-6331,5224,-424,0,427,4.577957034,503.6151905,-2043,2297,-329,0,336,-1.889301845,458.613406,-1872,1795,-304,0,299,-0.282361961,242.8013158,-1847,2212,-145,0,145,-0.951034149,445.5173696,-1987,2201,-300,0,296,3.425426243,607.6758813,-2982,2647,-405,0,411,-2.094948418,601.3508697,-9656,12497,-328,0,332,-2.922167964,542.4054322,-2838,2483,-336,0,335,-0.307628206,793.5754908,-4062,3497,-501,0,507,10935736
3.542040966,683.0337892,-4109,4212,-398,0,398,0.325511241,779.6828286,-7817,7223,-378,0,376,8.883818603,521.5653276,-2718,3162,-287,0,285,3.34481092,554.0327063,-2892,2954,-338,0,347,1.006666556,320.4230212,-2230,3251,-153,0,154,4.670505492,832.3173276,-3436,4112,-556,0,567,1.534007767,56.61465559,-233,238,-37,0,38,-0.331594473,75.68671549,-345,325,-51,0,51,-1.9119848,525.7138009,-2986,4641,-297,0,292,9.370927151,1088.996773,-9817,8432,-524,0,547,8967429
0.382243629,111.5523922,-920,822,-66,0,67,2.260745654,451.1572586,-7871,7321,-163,0,167,2.192213463,373.9206481,-2444,2563,-223,0,224,-0.148030866,231.8105326,-1815,1491,-150,0,149,-0.263128948,129.5033528,-2484,2608,-30,0,30,1.630089499,222.2927893,-1128,1119,-147,0,149,-0.615189747,269.6757973,-1453,1668,-172,0,174,-0.177963701,319.996739,-2947,3676,-194,0,195,-0.40277662,176.0863467,-1585,1162,-106,0,106,0.896751721,249.0222112,-2961,3179,-117,0,119,16258654
3.989033516,674.227354,-2539,2823,-442,0,448,-8.974867086,2003.468905,-10844,10567,-1289,0,1304,8.247729205,660.6257518,-3124,3948,-421,0,446,-6.210446493,815.9526218,-3785,4059,-540,0,530,-1.630606157,404.2064906,-2019,1929,-262,0,260,0.412259796,655.2380828,-2478,2205,-482,0,481,-15.22164631,588.9008088,-3622,3869,-391,0,366,1.007116548,436.1644972,-1954,1703,-286,0,290,-2.933351111,778.6244346,-3250,3828,-508,0,508,2.198730021,1287.951639,-5770,5153,-847,0,863,4112447
-0.629839503,101.7844827,-505,478,-64,0,62,-0.047732538,449.5455454,-6039,6802,-167,0,168,-0.192963451,95.06850739,-677,622,-58,0,58,0.773820436,121.9450237,-1004,933,-64,0,65,-0.29321178,153.1766797,-2086,2085,-67,0,66,0.575257079,257.5478651,-1191,1356,-164,0,167,0.797553374,126.9977522,-692,688,-76,0,77,2.880351994,162.2825222,-606,696,-109,0,112,-1.143847603,125.2356966,-1076,1140,-66,0,63,-0.822236296,243.5403432,-2100,2091,-122,0,123,28665502
2.083015283,245.6941456,-1314,990,-160,0,165,0,0,0,0,0,0,0,-0.013466442,220.1041689,-817,1015,-148,0,142,-20.60790653,535.1485127,-3129,2224,-335,0,325,0.27179547,178.5522231,-905,936,-112,0,112,-0.270445493,247.0639008,-997,926,-168,0,169,-1.383260279,280.9258108,-2342,2311,-172,0,171,0,0,0,0,0,0,0,-0.045149248,276.5864306,-1607,1486,-171,0,170,4.656772387,559.3284803,-2237,2510,-362,0,374,15003763
-2.905668239,406.291791,-3403,3536,-172,0,170,-1.294795087,993.7633376,-20605,16795,-224,0,225,0,0,0,0,0,0,0,-1.118698022,439.0001646,-5411,4255,-145,0,142,0.311161481,275.9041948,-4268,4972,-93,0,93,-9.007149881,512.7019917,-2073,1834,-347,0,340,-2.266962217,329.3122343,-2719,2323,-206,0,194,-2.843102615,344.5498462,-2047,1681,-230,0,223,0,0,0,0,0,0,0,-0.20459659,874.7393503,-9053,8955,-313,0,319,29713337
4.002666622,2079.970666,-12748,14696,-421,0,432,-5.732287795,1798.434158,-10090,8061,-1157,0,1141,-2.620222996,1777.763656,-17893,13241,-396,0,390,3.22637956,1573.268051,-10653,11588,-477,0,477,0,0,0,0,0,0,0,15.10116498,4133.228644,-32767,28193,-583,0,595,-8.025766237,2952.630753,-17075,30112,-331,0,330,-4.558657356,4374.087788,-26944,30329,-301,0,297,-30.87915201,1062.525691,-12351,9076,-411,0,402,-2.553640773,2550.551589,-19565,17328,-799,0,790,29603843
-0.646872552,353.321248,-1501,1582,-232,0,232,3.923284612,1380.28163,-12774,10429,-733,0,745,-2.719654672,440.3216474,-1826,1571,-298,0,301,-4.103064949,464.6240214,-2546,1957,-318,0,306,-2.538557691,234.4525083,-1772,1264,-151,0,147,-2.887701872,1193.613648,-16888,16764,-335,0,332,5.102264962,438.5931209,-10345,11162,-233,0,238,-11.59705672,544.4064613,-3935,3196,-363,0,349,1.229946168,437.4553662,-2284,1953,-272,0,279,-3.099615006,649.3499705,-2505,2812,-427,0,419,9538722
2.168730521,253.6486408,-1171,1059,-163,0,165,1.295111748,826.1650813,-6618,7154,-471,0,477,0.964983917,238.1131458,-1095,1157,-152,0,154,-1.357294045,304.4919681,-1664,1541,-194,0,193,0,0,0,0,0,0,0,4.604156597,516.5322324,-1856,1926,-340,0,350,-6.192296795,374.9662062,-3718,3384,-269,0,248,-2.320661322,363.7294734,-1269,1391,-253,0,245,1.395193413,287.6032522,-1444,1311,-181,0,181,-0.26519558,498.0380936,-2299,2610,-319,0,310,15589508
-0.537574374,239.2849097,-1358,1181,-155,0,155,-2.589956834,515.111082,-8215,8974,-267,0,264,1.240579324,194.1176858,-987,1051,-125,0,126,0.448292528,235.5237201,-1289,1197,-150,0,151,0.662088965,195.0238612,-1351,1151,-119,0,120,-0.750520825,340.2867114,-1913,2022,-223,0,221,-1.320111331,362.9962555,-3358,2495,-224,0,223,0.189230179,398.7422693,-6592,5267,-251,0,253,0.267612206,234.9083632,-1456,1163,-151,0,150,1.551424143,584.8232391,-3692,3127,-363,0,367,43205587
-6.854435759,342.8320199,-1367,1205,-238,0,230,-1.518824686,399.2259756,-1767,1713,-264,0,261,6.090848486,761.2894488,-3037,4166,-520,0,525,4.169413843,306.4705956,-1045,1128,-204,0,211,0,0,0,0,0,0,0,0.664122265,626.7674961,-2689,2518,-431,0,416,-7.249462509,647.2760345,-3687,3663,-419,0,400,-1.751437476,712.6129329,-9905,16161,-428,0,428,0.357460709,269.4490176,-1088,1063,-182,0,179,12.50100832,698.4603526,-2598,2750,-448,0,470,10391751
0.353844103,257.4218919,-1405,1263,-167,0,168,-2.942050966,523.9099332,-4977,4761,-304,0,296,-1.789653506,238.8179132,-1089,1118,-159,0,156,1.854269096,264.3251097,-1162,1241,-169,0,169,-1.012883119,188.932532,-1489,1581,-113,0,110,3.429576174,337.5458599,-1500,1239,-219,0,227,2.247762537,263.4748541,-1394,1343,-176,0,178,0.994700088,346.9634417,-1315,1505,-232,0,229,-1.380260329,277.5743474,-1399,1452,-181,0,176,6.29339511,523.7286136,-3398,3355,-319,0,325,15669010
0.090481825,121.547439,-572,673,-79,0,80,-0.288061866,438.1928755,-4046,3278,-224,0,226,-1.449959167,111.0742435,-697,521,-73,0,72,0.109231513,157.8197071,-2024,2324,-84,0,85,-0.160863986,89.65883807,-1259,1341,-39,0,38,-1.522074632,257.1866841,-1140,1100,-175,0,171,2.255629073,153.3033462,-603,584,-98,0,102,-0.424276262,180.2874108,-1771,1487,-116,0,118,-1.011599807,133.7562154,-742,656,-86,0,84,-1.684805253,232.8840223,-1551,1427,-140,0,140,45871257
-8.37739371,766.0201972,-3281,3080,-517,0,503,-3.754504092,1019.224815,-5609,4374,-654,0,655,-2.793820103,832.4789892,-3798,3790,-547,0,544,-4.192296795,755.1750995,-2953,2906,-500,0,496,-2.517941368,300.5317315,-1405,1477,-197,0,193,-6.646205897,527.0968956,-2372,2102,-360,0,346,-2.970383827,578.8888638,-2445,2381,-391,0,384,-0.128931184,574.321161,-2211,2363,-384,0,384,4.029099515,930.4450145,-3602,3799,-608,0,621,4.345494242,1243.868749,-4996,5775,-813,0,838,9014918
0.543557607,181.5457229,-863,822,-115,0,116,1.354210763,377.5414888,-2361,2112,-226,0,228,1.690238496,158.8548261,-718,899,-103,0,106,-1.11118148,187.2915085,-1583,1386,-121,0,118,0.772703788,162.6298519,-1215,1289,-98,0,98,-1.006983217,205.4885661,-717,873,-139,0,132,0.48640856,210.5523278,-1783,1734,-138,0,138,-0.853219113,199.8304465,-890,746,-134,0,134,-1.323244613,214.4907758,-979,998,-141,0,142,0.491425143,435.0568998,-2309,2691,-274,0,273,29472342
4.47939201,687.9304644,-3496,4274,-422,0,430,-3.066365561,2034.512216,-11991,12240,-1302,0,1287,-5.11658139,658.4095814,-3269,3405,-404,0,396,-7.678922018,796.433437,-3244,3598,-533,0,523,0,0,0,0,0,0,0,-1.355144081,689.4349078,-2144,2373,-544,0,538,-3.776653722,589.9795184,-2520,2547,-392,0,384,1.681088649,576.4316981,-2945,3780,-376,0,380,2.61042316,754.1823357,-3523,4003,-456,0,458,-11.89861836,1236.850599,-5514,5922,-810,0,804,32096856
-0.503458276,327.0547912,-1334,1476,-220,0,220,-2.130064499,417.0492974,-2821,3407,-276,0,273,0.366277229,278.580626,-1037,1050,-186,0,185,-0.370260496,279.6141974,-1370,1273,-185,0,186,-0.270445493,147.5762067,-978,931,-21,0,21,-4.02238296,583.714336,-2430,2318,-382,0,379,3.929467842,350.3690699,-1367,1401,-225,0,234,3.749854169,417.6517379,-1818,2451,-277,0,280,1.973667106,274.7869803,-1096,1245,-185,0,186,-6.694705088,706.5115652,-2849,3186,-475,0,455,5217515
-2.283928601,400.465709,-2589,1872,-260,0,257,1.225246246,454.2099063,-5951,5716,-246,0,246,0.026849553,311.0686573,-1431,1414,-212,0,206,-5.465875569,315.080953,-1654,1356,-210,0,198,0.044282595,198.0429417,-1033,1750,-122,0,122,-3.10679822,516.446916,-1703,2196,-353,0,346,-7.852602457,424.4775919,-1667,2555,-285,0,259,10.24776254,550.1039537,-2004,2056,-345,0,375,0.332044466,306.3180728,-1644,1968,-195,0,198,0.603189947,759.580903,-4123,4721,-482,0,481,45746295
-2.461408977,378.4382832,-2341,1559,-246,0,244,-1.012949784,992.3906164,-9224,11896,-456,0,450,2.472458792,299.8297475,-1352,1393,-197,0,201,-6.408476525,355.1996196,-2053,1816,-240,0,224,2.782403627,232.1195336,-1390,1722,-137,0,144,2.174930418,391.4106476,-1893,1858,-258,0,260,-2.63118948,432.7304493,-4122,3676,-270,0,265,0.230279495,434.5714478,-2346,2725,-279,0,279,0.944250929,388.7948391,-1635,2098,-251,0,250,3.814469759,922.6846751,-4400,4702,-570,0,589,16099049
0.953234113,734.4407864,-7827,6173,-356,0,360,-1.803769937,829.4685239,-9944,10567,-366,0,359,-0.44542591,967.2890071,-3758,4618,-604,0,618,-0.423626273,276.7991495,-1363,1137,-178,0,179,-1.104864919,240.922095,-1327,1191,-156,0,154,1.440075999,227.3408486,-942,985,-152,0,153,-1.88521858,423.3751183,-8968,9686,-164,0,162,-3.905634906,196.8872596,-840,746,-134,0,131,-1.996700055,320.1581607,-1662,1538,-211,0,208,-7.793336778,751.7282672,-3449,3126,-486,0,466,34807963
3.109498175,352.8601848,-1438,1770,-229,0,240,0.280078665,424.9457263,-3231,2967,-270,0,273,11.66337228,636.6066631,-2301,3038,-421,0,422,0.630789487,340.957562,-1452,1555,-233,0,230,-1.11381477,188.907831,-1372,931,-125,0,123,3.783636939,830.0843833,-7776,9890,-482,0,487,-0.217213046,530.3923187,-2963,2359,-355,0,349,-3.85138581,674.7791124,-6644,7555,-443,0,436,-0.162030633,304.4746576,-1475,1235,-201,0,201,-3.587656872,709.2728917,-3446,3291,-476,0,460,18102110
-0.860918985,277.126589,-1536,1378,-178,0,179,4.60940651,797.4891893,-9438,12141,-336,0,342,1.011066482,213.1830662,-1025,950,-137,0,138,-0.610989817,250.71563,-1197,1161,-159,0,159,-1.049449176,191.9636826,-1270,1403,-115,0,112,-3.25679572,209.6967625,-5521,3669,-138,0,135,1.901068316,210.7361743,-839,1011,-138,0,143,2.328061199,203.523954,-971,833,-138,0,140,2.482375294,277.6407149,-1224,1471,-176,0,180,0.876335394,699.2579413,-3649,3802,-442,0,451,26712352
-0.048565857,722.5912612,-2904,2852,-480,0,478,-0.437909368,1707.692035,-7505,8315,-1095,0,1090,0.959367344,687.7886583,-2423,2773,-447,0,438,0.512458126,730.7944446,-3263,2886,-480,0,488,0,0,0,0,0,0,0,2.201913301,944.841278,-3752,3660,-609,0,628,45.05083249,1260.984919,-3069,3602,-849,0,994,2.240795987,625.680915,-2684,3327,-432,0,441,-0.735387744,729.0822135,-2723,2869,-496,0,486,-4.502924951,1205.764941,-4315,4552,-848,0,811,28548623
-1.574840419,252.3308139,-1208,1554,-165,0,162,2.093131781,385.3878263,-2890,2962,-221,0,223,-0.012133131,261.5233275,-1587,1681,-171,0,172,-0.772903785,276.0307146,-1822,2016,-182,0,181,-0.288278529,154.2939855,-1388,1667,-90,0,90,-1.636472725,406.8253928,-4271,3582,-228,0,227,3.40480992,457.6658403,-3200,3725,-290,0,297,1.081965301,558.4969129,-7797,6511,-317,0,317,-1.806553224,308.1653772,-1846,1772,-190,0,189,-2.977300378,509.5068327,-4946,3922,-314,0,311,28046821
4.072998783,462.742436,-5171,6143,-220,0,228,-1.839186014,730.4876685,-14856,14655,-239,0,235,-3.400943318,501.3777263,-3471,3627,-304,0,301,1.419976334,395.6302591,-3559,3750,-207,0,211,1.495291745,223.6522701,-3137,3890,-100,0,103,0.223329611,767.6162274,-2777,4054,-516,0,505,-2.784836919,607.9764013,-3905,3957,-383,0,377,-2.926334561,725.9005933,-4310,3852,-474,0,471,-1.161730638,436.2829392,-3693,5479,-220,0,218,13.37872702,835.8281197,-9447,7815,-387,0,412,10577748
4.465292245,562.3170851,-5529,4337,-333,0,345,0,0,0,0,0,0,0,-0.467092215,359.9367996,-1365,1553,-242,0,238,-5.295095082,426.6595572,-1656,1647,-292,0,283,0.005666572,55.53208896,-829,781,0,0,0,1.428942851,896.6796019,-3311,4146,-588,0,596,0,0,0,0,0,0,0,4.759654006,696.5734169,-2616,2344,-460,0,471,-3.407643206,367.4959546,-1466,1784,-245,0,243,-7.287111881,877.9232665,-3466,3473,-590,0,579,43475707
-5.09299845,701.2779732,-2885,2732,-465,0,467,6.698255029,1145.325128,-9979,9753,-610,0,615,-7.885635239,693.0927462,-2656,2363,-481,0,470,-1.456509058,658.6032573,-3264,2914,-457,0,453,0.410159831,131.021163,-1771,1984,0,0,0,-17.17834703,1708.425601,-6285,6050,-1140,0,1116,5.938134364,1151.659027,-7179,8192,-740,0,751,-10.92345128,1557.509273,-22891,13626,-1084,0,1038,-1.540107665,535.5616027,-3004,3193,-350,0,343,-12.33161114,1167.928611,-4345,4669,-836,0,801,29718666
-0.835952734,204.6727169,-1037,1296,-128,0,131,-0.866752221,401.1481557,-3671,3978,-221,0,217,2.643272612,172.7961004,-904,838,-106,0,111,-0.726021233,207.0535461,-1809,1463,-133,0,133,0.260612323,169.5007094,-1125,1655,-91,0,92,4.755304078,276.6882463,-1045,1203,-181,0,188,-6.300911651,236.1831565,-2331,1869,-151,0,146,2.815503075,346.9774853,-5232,4752,-212,0,216,-0.302228296,192.1608313,-1151,951,-121,0,122,41.94626756,784.0577907,-3312,2750,-479,0,549,46201700
0.626789554,515.7893575,-3308,2427,-341,0,334,-0.29902835,545.4671337,-6355,7591,-233,0,235,0,0,0,0,0,0,0,0.44099265,388.0051308,-2076,2518,-245,0,239,-0.432076132,194.625456,-1360,1474,-97,0,96,-35.90355161,1868.960305,-7403,6968,-1285,0,1226,-7.308244863,559.8855154,-2382,3122,-367,0,360,-5.941817636,830.8165775,-3213,5689,-565,0,548,2.614173097,415.0091002,-1726,1956,-257,0,262,1.188563524,757.5913733,-3663,4260,-450,0,456,26320357
-2.141214313,277.3064552,-1434,1080,-179,0,178,-1.669138848,891.4625921,-9075,9753,-495,0,490,0.671605473,264.3950456,-1192,1199,-169,0,169,-0.481941968,295.9047313,-1727,1458,-182,0,184,0,0,0,0,0,0,0,5.344660922,695.4442303,-2226,2647,-459,0,463,1.312878119,369.2194058,-1509,1725,-243,0,246,3.975383744,381.2531023,-2995,3785,-253,0,260,-1.19859669,300.9024408,-1510,1640,-190,0,184,-4.871302145,519.1707458,-2413,3225,-330,0,327,16428564
-0.038799353,219.8332521,-1263,1321,-143,0,139,0,0,0,0,0,0,0,3.965083915,184.4566135,-1101,930,-115,0,119,-0.060382327,193.8944462,-1177,1287,-122,0,123,0.450442493,103.3801983,-563,591,-63,0,64,2.027632873,383.0818262,-1687,1865,-257,0,252,-0.451392477,233.7523255,-2689,2618,-136,0,138,0,0,0,0,0,0,0,-2.84621923,220.5095727,-1211,1401,-139,0,135,2.231729471,420.276747,-2572,2991,-264,0,271,37636264
-2.106748221,298.6000127,-3119,3322,-169,0,167,0,0,0,0,0,0,0,2.383226946,249.4416744,-1699,2564,-143,0,148,-2.72857119,338.6696483,-4104,2891,-183,0,183,-0.350960817,232.3474221,-2639,2063,-136,0,134,1.012633123,206.4969307,-1205,924,-133,0,129,1.147314211,245.2699897,-2058,1971,-136,0,137,0,0,0,0,0,0,0,2.259579007,339.0529026,-2853,3430,-179,0,183,-2.740404327,682.6292833,-4840,5494,-402,0,401,18037590
-0.490458492,131.5006991,-585,582,-83,0,84,-1.174530424,441.7473382,-3266,3677,-238,0,237,0.87058549,133.2369716,-954,763,-81,0,82,-0.903684939,143.4823359,-765,665,-91,0,89,-0.060548991,111.3276835,-1201,1283,-63,0,62,3.874552091,298.9337963,-1137,1159,-200,0,205,-4.925534574,149.3662098,-822,719,-100,0,91,-0.301744971,163.1485809,-676,633,-109,0,109,-1.042132631,154.5474831,-805,717,-98,0,96,0.873485442,262.857629,-1776,1788,-153,0,157,37759150
1.804769921,285.6224236,-3042,2409,-189,0,191,0,0,0,0,0,0,0,-1.375443743,220.0001341,-940,938,-147,0,143,-1.287345211,335.3819363,-1400,1434,-224,0,216,0.487808537,207.3929491,-1170,1128,-136,0,135,0.317594707,511.2514833,-2160,2449,-343,0,344,0.541807637,354.7677394,-2144,2039,-233,0,239,2.68422193,600.4194002,-7054,3937,-391,0,391,0.134697755,268.8753218,-1337,994,-180,0,178,-1.159630673,584.3994786,-2582,2281,-396,0,384,25693166
1.414626423,337.571354,-1928,1923,-197,0,194,2.102981617,494.8405987,-7765,6998,-219,0,222,0,0,0,0,0,0,0,-0.126897885,325.8488816,-1893,1875,-204,0,204,-0.19619673,186.5785507,-1567,1606,-93,0,94,-12.5521408,970.2124217,-4325,3985,-648,0,635,-1.426309562,573.3761549,-2297,2496,-378,0,373,-3.197163381,667.252595,-4539,5092,-448,0,441,3.659872335,362.8782607,-2033,1933,-215,0,220,-38.57854036,775.7002228,-4324,4006,-474,0,437,43647107
-0.451675805,613.9365406,-2556,2479,-409,0,410,-11.90081832,1822.518696,-9263,8526,-1177,0,1148,-4.276762054,568.0502204,-2338,2385,-385,0,373,-3.831202813,784.6235954,-3002,3375,-527,0,521,0.689288512,389.6811564,-2045,2105,-251,0,251,0.071898802,694.8139935,-2402,3326,-517,0,516,-1.536907718,615.241591,-3244,3110,-403,0,400,-0.843769271,494.4729057,-2958,3475,-323,0,323,-1.211546474,679.6716208,-2971,2779,-448,0,437,3.229146181,1180.234043,-5020,4221,-762,0,785,22054956
0.581773637,314.7775098,-1744,2208,-197,0,197,1.140414326,889.7446038,-11999,9936,-421,0,417,2.708004867,226.2427111,-1116,1180,-144,0,147,-1.336744388,342.1582437,-1874,1945,-214,0,209,-0.656889052,187.6022818,-2073,2076,-106,0,106,3.867985534,642.9819233,-6394,6259,-409,0,415,0.94780087,461.892127,-2084,2360,-306,0,307,0.68458859,873.4312751,-4844,4569,-546,0,550,1.847485875,303.9901589,-2099,2036,-174,0,177,3.671238813,587.1479627,-3311,3403,-354,0,361,32603214
-0.355827403,333.0447172,-3621,4418,-196,0,192,-0.437526041,419.0315434,-6548,6115,-193,0,190,0,0,0,0,0,0,0,-3.179280345,318.2740503,-2051,1793,-209,0,200,1.247579207,136.0422813,-1318,1489,-62,0,64,15.02223296,994.6416325,-3969,3247,-674,0,699,-1.4280262,640.3843795,-3123,3174,-423,0,426,1.509674839,875.0891234,-5966,6522,-574,0,574,3.32339461,315.6422383,-1649,1746,-201,0,205,13.48909185,703.9305066,-4527,5433,-424,0,443,44473003
-3.039316011,323.4694154,-1405,1372,-209,0,207,0.375977067,677.8196715,-5965,7778,-315,0,320,0.824252929,236.8712823,-942,1086,-157,0,155,-1.242945951,256.8428332,-1190,1358,-169,0,165,-0.680171997,195.4646622,-1768,1247,-121,0,118,-5.506591557,332.8607452,-1379,1329,-225,0,217,0.986416893,328.0942035,-2431,2370,-202,0,201,-0.286445226,282.136853,-3237,2782,-182,0,181,-0.630606157,289.9346343,-1553,1257,-189,0,190,4.646255896,768.4479003,-3565,3909,-496,0,499,25260944
-0.277662039,288.4084849,-1685,1249,-186,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.419176347,666.0057185,-2315,2700,-465,0,435,0.485975234,184.2411313,-974,1229,-118,0,119,3.004249929,523.9906809,-2456,1958,-355,0,363,4.958800687,347.0830334,-1641,1253,-222,0,235,0,0,0,0,0,0,0,-1.234046099,389.7271387,-1836,1756,-259,0,255,3.496558391,612.7359007,-2532,3378,-387,0,392,1604659
-1.952234129,223.0196607,-1189,927,-148,0,142,1.114814753,506.0523916,-5921,5911,-257,0,254,0.108748188,216.3256216,-1235,1123,-141,0,139,-0.570340494,274.4929843,-1351,1345,-181,0,179,-0.660905652,166.9793725,-1508,1894,-94,0,93,0.614489759,372.0056844,-3004,1963,-243,0,248,2.510791487,486.5437705,-2784,2631,-316,0,319,2.66460559,491.7722354,-3833,4362,-312,0,315,-0.336477725,279.579421,-1532,1305,-176,0,173,0.176747054,520.4094512,-3235,3381,-322,0,326,16674582
-4.073965434,325.8221328,-1793,1389,-216,0,209,-0.377860369,351.3376751,-4699,4952,-191,0,189,0.858152364,275.9801107,-1385,1144,-179,0,182,4.168697188,275.6837047,-1294,1280,-182,0,184,0.902484959,152.7098039,-1152,1126,-92,0,94,-0.52019133,518.7062819,-1967,1889,-348,0,344,1.881218646,376.5295259,-1818,2085,-253,0,257,2.109148181,537.1262182,-2695,3065,-343,0,360,3.225096248,263.4453838,-1188,1554,-165,0,172,-4.271078815,604.821507,-4324,2881,-389,0,374,40490032
0.028266196,601.0275171,-3111,3081,-399,0,393,4.533257779,1817.826656,-9100,9031,-1183,0,1190,-4.798103365,580.0740654,-5978,5572,-372,0,355,6.037599373,856.6764159,-11676,12691,-483,0,485,0,0,0,0,0,0,0,-1.597840036,956.3703663,-11802,14058,-580,0,577,4.464142264,588.7206073,-6256,5823,-355,0,361,-1.779970334,472.7498313,-7028,6575,-304,0,301,0.723437943,842.7159316,-20736,17468,-450,0,448,-28.40649323,1158.895046,-5458,6771,-783,0,745,15770555
